"transcript","tagwise.dispersion","trended.dispersion","AveLogCPM","Overdispersion"
"ENST00000454740.5",1.16935643597829,0.845096008547642,-0.505937521436971,2.14773591215785
"ENST00000423239.6",0.0308904181538918,0.105312069957937,3.63964221569861,3.88040059262946
"ENST00000316549.11",0.14210672599567,0.593367242347048,1.19425950224172,1.02374795183325
"ENST00000354725.8",0.0019758374678831,0.0115561775800487,8.66969568621649,1.05593736574757
"ENST00000489417.5",0.328330135579891,0.772566965433963,-0.080954478733512,1.91157683954015
"ENST00000485871.1",0.123780667236249,0.766849450158944,-0.0134491083207689,1.64827753659296
"ENST00000315467.9",0.067991850778143,0.260361266822511,2.53119304550944,2.30711767050187
"ENST00000564386.6",0.222123331162012,0.682976512767233,0.699412544221074,6.35563693555582
"ENST00000369750.4",0.00889752564533921,0.0146736199328165,7.276335817856,8.54206001215245
"ENST00000543496.3",0.0237939602321042,0.0436455664357155,4.66131079580208,11.2542417045986
"ENST00000535040.4",0.0868294425161659,0.254147330196434,2.56594568276048,3.76096412825654
"ENST00000380903.7",0.0312723396253899,0.132767729263472,3.39260822459921,2.83234289491603
"ENST00000492092.1",0.0486383342898712,0.213511563817546,2.80942466791219,3.88647848830228
"ENST00000652202.1",0.99182787525274,0.906476433646408,-0.79271144410268,2.25557984273003
"ENST00000368608.4",0.00378495844681987,0.0163559861521386,6.60335411625132,1.04969227363169
"ENST00000302165.5",0.012900565778736,0.0524501308844726,4.47449423275584,1.05149574937754
"ENST00000632575.1",0.47298228353346,0.697092200527297,0.614110044479788,1.62101239493624
"ENST00000225235.5",0.0343697066627636,0.116857160107611,3.53275378004681,1.1110659168873
"ENST00000322217.6",0.0386622673975829,0.167039585901923,3.11611276314259,1.01219015923316
"ENST00000635260.1",0.00873433810641801,0.0314628307570258,5.20659740726882,2.92813026616126
"ENST00000634960.2",0.0244492249398481,0.0153211496059435,7.01366094828745,15.0025292284918
"ENST00000634692.1",0.0565293954408919,0.0478032872502609,4.56284816863217,17.295530427983
"ENST00000635719.1",0.326613021383743,0.713546020660971,0.515745871197518,8.63241638760205
"ENST00000635521.1",0.174099398982012,0.276778287168482,2.44150559730295,4.41222903591908
"ENST00000421422.1",0.0361998741720103,0.0545575226762781,4.43568670913321,25.8882284451612
"ENST00000559234.5",0.135601562590482,0.176163969590209,3.0528100911498,16.4302183329894
"ENST00000544979.6",1.05362937585015,0.637817397692924,0.943511137820867,15.170160648539
"ENST00000560361.5",0.442835478300918,0.64503913082499,0.903048606474033,9.29543326886854
"ENST00000432768.6",0.0419828916307736,0.116575754711095,3.53530288927132,10.9855399691866
"ENST00000683867.1",0.0279636676805801,0.0383065607728079,4.89230913522156,28.9920906891648
"ENST00000318522.10",0.00588130548564361,0.0278954848690682,5.38159446085518,2.96551393511691
"ENST00000402711.6",0.261957888594961,0.574463039587585,1.2543462950923,31.9843480448779
"ENST00000401738.3",0.126700578466214,0.365042771950268,2.01730283311368,24.6333042369034
"ENST00000406175.3",0.970719621868898,0.639089132752852,0.936343080324197,8.66926290515237
"ENST00000536603.5",0.891211718812971,0.860003467752462,-0.577622096375351,6.04584443611519
"ENST00000595358.5",0.886608460624699,0.647225997537441,0.890910135241692,4.08399156092241
"ENST00000523189.6",0.0959317986218696,0.308652931216334,2.27507887110685,4.69376898369757
"ENST00000389118.8",2.22958555644466,0.838004253757546,-0.471260877555779,14.4254288810087
"ENST00000522066.5",0.924864893081287,0.795004178025993,-0.239719946879404,10.0366362436319
"ENST00000522380.2",0.341271529659047,0.80837975130533,-0.32214731992463,1.93866985853319
"ENST00000521759.5",0.171012390213914,0.74231035416328,0.314650373978966,4.97423782076323
"ENST00000262077.3",0.00556720667727265,0.019213703144822,6.1851770659399,2.4826502807577
"ENST00000537253.5",2.51886341883858,0.761710731910604,0.10595012933007,23.3725044945562
"ENST00000641654.1",0.0687582489712749,0.209030398679284,2.83764742983946,3.03552300748432
"ENST00000393630.8",0.36784400022336,0.811249042932896,-0.336902576758524,4.5167709021389
"ENST00000546600.5",0.0344177670721215,0.0369979470861375,4.9506146041467,5.27925066767124
"ENST00000547095.5",1.49272797099558,0.204473327804576,2.86655529264418,53.7268451606981
"ENST00000393629.6",0.147716770638532,0.167891310912859,3.11012380545704,39.1325984760947
"ENST00000552115.5",3.7510130154635,0.854243192857995,-0.550113606318358,8.67902220508855
"ENST00000551307.5",0.229145666950737,0.435153182412845,1.73975532115927,3.41872560861878
"ENST00000436750.7",0.436796647526393,0.411458036911086,1.83081877987052,12.3419961189937
"ENST00000284503.7",2.26791418928484,0.665638471877761,0.790710990129728,15.9915948917514
"ENST00000374987.4",0.0223215380114383,0.0923371748207708,3.82401255577086,1.00931516520196
"ENST00000475894.5",0.00416020097829919,0.0186753727307345,6.26164960055299,1.38510715242382
"ENST00000340491.8",0.00375554455023052,0.0178603226182686,6.37932118198968,1.44631849287695
"ENST00000478910.5",0.132867653100411,0.658236329078546,0.83057309880355,1.7682481867227
"ENST00000622235.5",0.00754613578792592,0.0174879703994053,6.4338999639887,4.1941566420865
"ENST00000623402.1",0.0144844949630294,0.0413859432988329,4.75783880987646,9.84671168749678
"ENST00000397764.8",0.017753852073908,0.0609472195692531,4.32205627542598,1.3425957638318
"ENST00000441359.1",0.51805083164226,0.65091279147572,0.870563520017557,6.64457784350315
"ENST00000377735.7",0.0651697167594772,0.070635095237244,4.15931832172338,7.61837779415458
"ENST00000270223.7",0.0513980064144874,0.0678709864599871,4.2047309910047,6.55366663839762
"ENST00000598237.1",0.262967266698894,0.888467980474265,-0.710199321579963,1.79739016401366
"ENST00000357731.10",0.0586511595927652,0.191040765940652,2.95323836179779,1.74058241910918
"ENST00000306821.3",0.00815658803481257,0.0333223017786118,5.11873394935203,1.20658933552642
"ENST00000288050.9",0.00522350507604359,0.0208855950478664,5.95318052295105,1.59511036563335
"ENST00000561920.5",0.24630422298222,0.671418203656519,0.759961313817357,2.22178572693467
"ENST00000565186.5",0.384676560939359,0.663370356459414,0.802867056150117,4.06825432621342
"ENST00000562100.5",1.17860681029904,0.784998450118241,-0.170439795802207,6.63466151737111
"ENST00000564563.1",1.97768123448692,0.858473057149963,-0.570336601692367,8.15331929644042
"ENST00000373659.4",0.0187090009277268,0.0761071511917895,4.07148582740407,1.12466809599932
"ENST00000373656.4",0.0492148381520674,0.202197765828358,2.88107081503322,1.42221526858996
"ENST00000373654.1",0.166373965769124,0.83112359691687,-0.437250135542119,5.65235786178797
"ENST00000456584.5",2.21641955860237,0.857526979290722,-0.565824498327765,5.11577889546886
"ENST00000373647.9",0.00812339539354993,0.021547778038916,5.86330685389695,1.05893248888684
"ENST00000256545.9",0.00447756857870221,0.0217876218526824,5.83100338770157,1
"ENST00000619711.5",0.0210719971188768,0.0399614114180467,4.81959572810242,2.98410671710172
"ENST00000324822.15",0.95452409267388,0.347488596274973,2.09166223769445,16.1366199368875
"ENST00000573070.5",0.181401617048529,0.670749361036041,0.763503265343085,4.33573290724555
"ENST00000571541.5",0.334990402472729,0.860225532138304,-0.57867785332688,1.82908316844421
"ENST00000573774.5",0.507094034340203,0.780424664867042,-0.137972644131081,2.59192457076423
"ENST00000574401.5",0.118374836272555,0.467794090286246,1.61815273345809,2.6711169635547
"ENST00000576362.5",0.340450790276569,0.748760014619338,0.265062731063574,3.95973143260982
"ENST00000571078.5",0.246803547894942,0.788370514386153,-0.194050306276096,1
"ENST00000436063.7",0.0275572398135761,0.100732174416258,3.7019116038734,1.76498811756011
"ENST00000496535.6",0.465377501064264,0.760286902202584,0.140062678697686,5.10675131564206
"ENST00000359208.6",0.0111967153492389,0.0386075708109221,4.87900090533399,1.44632437522014
"ENST00000324331.10",0.402696676452537,0.778801587237902,-0.126325613070115,4.91671097673375
"ENST00000274680.9",0.0605841396280898,0.254860641939488,2.56193257484942,1.38143721057369
"ENST00000316185.9",0.105755908673646,0.465264202960029,1.62738811448229,2.84180850761705
"ENST00000337576.7",0.051345875518078,0.224084835072032,2.74359541084044,2.52302446632938
"ENST00000397766.4",0.0696027826129369,0.281887809869708,2.41417879438701,1.09004326600224
"ENST00000256544.8",0.0138015604441975,0.0546536802745067,4.43393286274084,1.9262868177492
"ENST00000561270.5",0.0981808144281747,0.442146068766766,1.71330929359239,3.71917085319121
"ENST00000561371.5",0.215665669096222,0.88913335902484,-0.713234170409383,1.29931798660116
"ENST00000559760.5",0.157175929938975,0.598380669879753,1.17570238396437,1.98740625725273
"ENST00000560247.5",0.107287569249648,0.779102563360142,-0.128490431045687,1.54783410937698
"ENST00000560310.5",0.392634256014948,0.750740638532798,0.250026078244625,7.41243434907278
"ENST00000560671.5",0.806096217326816,0.81015655367516,-0.331292655634896,7.76745246278173
"ENST00000560108.5",0.334850750918311,0.816823568589732,-0.365372754674543,4.10080977077403
"ENST00000309415.8",0.00476696234301995,0.0222515351141048,5.76887278630442,1.01049331983398
"ENST00000253115.7",0.0139932635428368,0.0535498922062142,4.45415269295919,1.5253109072162
"ENST00000593003.5",0.113115105591565,0.352094401547743,2.0719146966341,2.64427854100595
"ENST00000589289.1",0.378038508716856,0.768220606227529,-0.0443679004530433,3.43320772960085
"ENST00000370571.7",0.0541248472216963,0.199041197980325,2.90129920171226,2.67954487969322
"ENST00000426639.5",2.11292370594785,0.763843181167324,0.0557100925103477,15.7476035951083
"ENST00000409528.5",0.688403756553138,0.892470651354359,-0.72841313366119,3.2721365395501
"ENST00000469971.5",0.130827317611346,0.760097943397689,0.144624703690561,1.22264859042361
"ENST00000344537.10",0.0466315511148502,0.210639555152798,2.82748995548846,1.94097897622308
"ENST00000216877.10",0.201782860453351,0.535858953310922,1.38078191115515,15.5494256492682
"ENST00000399903.7",0.0601616955000231,0.0929756169835023,3.81460509306952,14.0818376758876
"ENST00000430705.5",0.136901025904336,0.71198083684805,0.524935201135159,7.35480334449755
"ENST00000318266.9",0.177705676330124,0.135809713773348,3.36662609232304,62.8963478069132
"ENST00000356147.3",0.0194345886753159,0.0312257373385287,5.21795365931748,19.6276300945794
"ENST00000005260.9",0.0378760108955395,0.152147146642715,3.23089162421063,1.12140747156968
"ENST00000424629.5",0.43757348060677,0.391895662439379,1.90784740425967,72.1881495647882
"ENST00000302851.8",0.0223571342481461,0.0381158167202907,4.9007618557606,8.74803326879136
"ENST00000326044.9",0.333109984757308,0.604229406096691,1.13997021568412,12.6477330413447
"ENST00000444611.5",1.10495950271976,0.818132816988567,-0.37202212217778,4.74612708692204
"ENST00000443819.5",0.697891529056953,0.815288850451991,-0.357560342921814,5.98881014782585
"ENST00000465974.5",0.334057674606907,0.891130100845021,-0.722324459745115,2.3515103709087
"ENST00000483768.1",0.195648384663959,0.791218803882067,-0.213783768830145,1.80413849489627
"ENST00000435550.5",1.15201104305966,0.846406093724067,-0.512302261693114,4.65988185502807
"ENST00000490893.5",0.560029537434449,0.813349020939842,-0.347657873573147,1.40229536862317
"ENST00000420627.5",0.253155286785857,0.279664913242883,2.42603470791098,42.3672031832795
"ENST00000678304.1",0.457875982959113,0.371563593727985,1.9902750960125,24.2943074151824
"ENST00000360319.9",0.00299913648763644,0.00950901223574754,11.0609874046981,19.2189370163597
"ENST00000369856.8",0.00396800146230535,0.00988336070556581,10.3775527596401,46.3270921761289
"ENST00000676696.1",1.27198617688796,0.546948231528426,1.34391834787955,24.0584686419356
"ENST00000610817.5",0.213870403244621,0.28843686178921,2.37953283721694,52.99602302549
"ENST00000369850.10",0.00608696524812873,0.0111211667486455,9.10180989653482,33.2725315026223
"ENST00000490936.5",0.0845833724001364,0.0526637342227436,4.47052772725021,5.23649705731643
"ENST00000498491.5",0.0175928609790543,0.0228274340715669,5.69235063021767,9.3670546275675
"ENST00000462590.1",0.322423818309505,0.793574858071129,-0.229965016490861,2.92697194438682
"ENST00000444578.1",0.0644265245950963,0.134812640527868,3.37511586996969,5.19502352671179
"ENST00000466325.1",0.237195280929623,0.84419539629261,-0.501554709921038,1.76133532205861
"ENST00000415241.1",0.668554035632713,0.88381400545231,-0.688892230801032,4.13535897730167
"ENST00000438732.2",0.168025452877553,0.620220176697121,1.04465965326427,4.01667669949042
"ENST00000254299.8",0.842226090060882,0.766691813048224,-0.00986979950791678,3.60807364930064
"ENST00000435634.3",0.0126449379323191,0.050680295936599,4.50765918533996,1.13142482807316
"ENST00000393657.6",0.0576197552858252,0.16767856087431,3.11161816630823,5.55250058570884
"ENST00000288071.11",0.115431987259144,0.342047066219746,2.11522393864875,2.13208421568305
"ENST00000355992.7",0.105025418904044,0.25112964603355,2.5829931493884,7.02199131187911
"ENST00000520781.6",0.865031832631648,0.161590743023448,3.15502784681047,68.8512826697147
"ENST00000381733.9",0.144967513136419,0.19342117793555,2.93767621637173,11.9537663117953
"ENST00000637922.1",0.179117349229782,0.104097786934001,3.65373707378847,41.3540471124752
"ENST00000636171.1",1.99165940583263,0.72537089479018,0.447393422481104,90.6110615191374
"ENST00000636563.1",0.639125015897897,0.27660530263274,2.44243543369701,58.6820780304465
"ENST00000636577.1",0.174629419861908,0.230578862995096,2.70366741443519,70.1698406091639
"ENST00000635998.1",0.184629164039804,0.198491769517746,2.90483370137563,22.4245464378526
"ENST00000636997.1",0.410820654537733,0.186209758017113,2.98512086588972,28.5002412857199
"ENST00000637561.1",0.101636010907795,0.350613736772834,2.07824398225536,2.12870899863682
"ENST00000634245.2",0.0466639415189651,0.164619308212902,3.13322593950403,1
"ENST00000635118.1",0.228254814667485,0.740872352308841,0.325839484910723,3.0366805110794
"ENST00000708031.1",0.00444982023549265,0.0220399054944048,5.79715958474201,1
"ENST00000348403.10",0.292316463888718,0.776498321434918,-0.109682156368008,5.96768781146721
"ENST00000360998.3",0.0758041544974661,0.290676000178438,2.36778189415627,2.14263167418414
"ENST00000407982.6",1.0223948023606,0.804739092747853,-0.303324840696173,9.01699673509945
"ENST00000541515.3",0.022181735120196,0.0707742137928977,4.15705218031222,5.17751835455657
"ENST00000708053.1",0.876866866470187,0.767281017041172,-0.0232220892101617,5.18834894246036
"ENST00000708055.1",0.261068700732197,0.795827313798033,-0.245316899503469,1
"ENST00000272252.10",0.0209481748861898,0.0917232320666613,3.83307939733498,1.2003331963031
"ENST00000708077.1",0.0117234980730255,0.0536085265334083,4.45307371948508,1
"ENST00000708081.1",0.0141571396804688,0.0587056709725765,4.361274928963,1
"ENST00000708082.1",0.189083533392104,0.773747401981009,-0.0896232251611165,1.35309542990888
"ENST00000249209.8",0.0589002429912547,0.165166686554424,3.12934312548825,4.16447108639
"ENST00000267750.9",0.0104335305519153,0.0260913705403061,5.47389028319163,2.12362956141126
"ENST00000558205.5",0.127730815935259,0.427905131976672,1.76736797504595,5.01482032609124
"ENST00000294066.7",0.147307581982686,0.580612265377741,1.23467653254054,1.83669652802171
"ENST00000435926.5",0.191593448264184,0.480252404870412,1.5731397457172,21.485835443636
"ENST00000377350.7",0.038776899062451,0.163046722063755,3.14442227355774,5.553062447207
"ENST00000433890.5",4.02733281197411,0.910563912364987,-0.833739601382546,23.6181762086393
"ENST00000489952.5",0.945849244856272,0.680447827568472,0.71255440416899,6.97127195204161
"ENST00000369603.10",0.0117092692646572,0.050763166074074,4.50609405493611,1.48023923060554
"ENST00000369592.1",0.0583846405334771,0.214441589018403,2.80359195713116,2.20068018754502
"ENST00000460483.5",0.139654324890945,0.669534814582994,0.769946009927787,4.50320405121435
"ENST00000674928.1",0.17558184588703,0.702650995018889,0.580433984372717,2.59568588958933
"ENST00000397463.3",0.00361816743640599,0.0157511975151655,6.84169900785741,1.83659329154157
"ENST00000345008.6",0.0897537860749423,0.237748091513873,2.66001557412464,3.18641301775079
"ENST00000449209.1",0.121581531182615,0.407391469275944,1.84668325256518,2.26940873426297
"ENST00000302422.4",0.063081974187836,0.304904173234663,2.2941789688743,1
"ENST00000575301.5",0.0229716749495958,0.097212093859937,3.75270367834667,1.05912857164733
"ENST00000302926.7",0.0061140143237356,0.0261584637986151,5.47040628374258,1
"ENST00000570940.1",0.212018333276019,0.816735988309807,-0.364927453001674,1.34955673253731
"ENST00000369583.4",0.0121434627613282,0.0334809845617325,5.11132990823388,1.04824381872377
"ENST00000341267.9",0.246092366447499,0.656051510227119,0.842444938037396,1.45833443635285
"ENST00000331224.10",0.13062420136286,0.432518140612228,1.74976990719877,1.2364132040279
"ENST00000263239.7",0.00758969069153027,0.0209640733872158,5.9424743738696,1.38575911544515
"ENST00000474694.1",0.117998840219658,0.255199985846071,2.56002561242762,4.42485425729457
"ENST00000476149.1",0.12679596918048,0.710290925336085,0.534895278301826,1.56878379112113
"ENST00000453372.7",0.0360875189062639,0.0437391420523046,4.65734859070485,12.6730932829987
"ENST00000293648.8",4.62626136621342,0.540750500962008,1.36446470982862,94.7524362333811
"ENST00000590155.5",0.165069149351285,0.353306077164157,2.06674851056244,2.6049938334528
"ENST00000569411.5",0.66125784880709,0.844041647208743,-0.500805889004391,8.98330830023296
"ENST00000565066.5",0.520736983804438,0.859493256253779,-0.575195086082542,3.85949349747074
"ENST00000565973.5",4.00290734247393,0.857726612519798,-0.566777133870882,15.1261137900861
"ENST00000352732.10",0.00389259758889919,0.0144092473344607,7.38496262231847,1.10903377801886
"ENST00000562073.1",0.212797997886185,0.670300162460967,0.765884459222652,6.28714536960746
"ENST00000648860.1",0.181655955503117,0.154112827838377,3.21495542132732,20.9587023220213
"ENST00000634753.1",0.66526792011885,0.782969825539152,-0.15610329424263,6.44637187515332
"ENST00000634983.1",0.291390048131831,0.626119198454186,1.01033410364377,3.59307174015146
"ENST00000635268.1",0.0945705273227786,0.445897090649264,1.69920041433091,1.41362408975322
"ENST00000634237.1",0.00705809353660411,0.0199850648146182,6.07716841165035,1.19490591801738
"ENST00000635372.1",1.20957149748343,0.8478408947876,-0.519258330054764,11.339924775791
"ENST00000635716.1",0.142560286655724,0.735190927991324,0.370538270766246,1.03879015310388
"ENST00000634376.1",3.71125829738189,0.924411633509655,-0.971141883468227,7.56915287554586
"ENST00000483754.1",2.5000179165204,0.815185693089399,-0.357034528363232,7.14431890044314
"ENST00000259939.4",0.137091808505703,0.636414365157282,0.951440754113198,1.07289044594856
"ENST00000263063.9",0.0312754658165839,0.0905138962323145,3.85099878652974,1.38367117734533
"ENST00000417581.1",0.214666627924079,0.706941206181953,0.554757710405674,2.32336323638457
"ENST00000477592.2",1.30484734950065,0.551790133508482,1.32796424106137,11.1901617352178
"ENST00000380277.6",1.27732858599449,0.317324558880919,2.23133566274691,29.5845795118408
"ENST00000380283.5",0.0103961687793237,0.0247565757686374,5.54409879863532,3.18511425400358
"ENST00000485986.1",0.155874155980559,0.869500081044392,-0.62246389121345,1.33009929492811
"ENST00000396568.1",0.235077313279068,0.788199048956598,-0.192856286034759,1.5568135609021
"ENST00000636000.3",0.143316528887848,0.793067645413809,-0.22649223110802,1
"ENST00000630618.2",0.0057553286506488,0.022006141047987,5.80168122509306,1
"ENST00000265395.7",0.00992848669248743,0.0386205688227097,4.87842708109753,1.52239133072998
"ENST00000586651.5",0.369126139978593,0.48095776738294,1.57061386209534,10.2997299709461
"ENST00000589626.5",4.5879280637439,0.75123769781114,0.246266253508743,12.3224568040659
"ENST00000247977.9",0.029977571352923,0.0972412688450042,3.75228041451731,5.16135458757764
"ENST00000588922.5",1.40752423319802,0.640813945812823,0.926650654858554,13.4722051143896
"ENST00000361314.5",0.155483583658168,0.603419007550273,1.14489245838481,1.07428694235041
"ENST00000602274.1",0.138652500230289,0.721895575831987,0.467289683136734,1.07816125451092
"ENST00000642889.1",4.15132368617898,0.81251397331377,-0.343385483797086,13.2562870857104
"ENST00000271227.11",0.309639399485426,0.793948877661145,-0.232522112811037,5.80375477353976
"ENST00000644653.1",1.36616557024751,0.794291835218745,-0.23486406116675,5.92846765007383
"ENST00000484259.3",0.139986702365612,0.62212039537266,1.03355512889395,1.68048274281794
"ENST00000396366.6",0.104549529465529,0.478362615059439,1.57991881109929,1.63440243920758
"ENST00000498653.5",0.126188142136232,0.470965817485258,1.60662008179422,1.54462841708623
"ENST00000495893.7",0.00811311743655571,0.0358939981005987,5.00040069872111,1.53783092417255
"ENST00000494943.5",0.151752668337887,0.262999084910087,2.51657903609266,7.66259891847874
"ENST00000467570.5",1.22654665674561,0.692436343269369,0.642681268272774,9.41179953989644
"ENST00000475729.5",0.929989429560713,0.804257354597865,-0.30082572607983,5.11083043829327
"ENST00000575379.1",0.12566060729816,0.783395803429404,-0.159122087899,1
"ENST00000538399.1",0.226206342690921,0.0756540853369329,4.07866098308796,18.3225743624682
"ENST00000263277.8",0.00266096768893545,0.0111120953791859,9.11089819170487,1.38560082125936
"ENST00000348208.9",0.419034649435898,0.788551477915029,-0.195309713982855,10.9290408283257
"ENST00000377245.9",0.00962704366007368,0.024079197600686,5.58042671278854,8.35008498517275
"ENST00000648042.1",0.932299286982211,0.539184970558819,1.36967720187548,23.8188572449782
"ENST00000323716.8",0.0980405718099483,0.293142594622821,2.35489156900793,7.48887932764576
"ENST00000441711.6",0.220971905015163,0.295075258359322,2.34483069322492,16.443666350638
"ENST00000454559.5",0.150748724053236,0.250550926773616,2.58627551606052,14.0840105963344
"ENST00000246802.10",0.0102711311635112,0.0229089224736282,5.68157423647958,2.64270758605794
"ENST00000594525.5",0.593259332516355,0.327968954006697,2.17843657472408,16.1081045836994
"ENST00000600410.5",0.1546450266373,0.73386579861953,0.38107906831852,1.32171507618846
"ENST00000597985.5",0.368477013249291,0.76045683572304,0.135967013690084,5.21497238959494
"ENST00000594182.1",0.445406323126025,0.730637509113108,0.406946055128959,6.66142023380836
"ENST00000342704.11",0.227580005607966,0.0628389720306339,4.2894522612805,26.3044425564468
"ENST00000375279.6",0.16266548721036,0.43974694421101,1.72236121637859,24.8529165944218
"ENST00000346541.7",0.315429969371597,0.777519808501806,-0.117080294863026,16.2721397171901
"ENST00000359606.3",4.99038992683023,0.313085198386312,2.25264553719231,58.7357994422972
"ENST00000676123.1",0.293757290215993,0.829264623892084,-0.427998268438596,4.2380734217862
"ENST00000371103.8",0.231270626440482,0.0558638248178925,4.41198179657389,25.6187472046711
"ENST00000421806.4",0.0302982872457554,0.0846850147670331,3.93855289546731,1.07275288640369
"ENST00000675117.1",0.160939947682481,0.751600903881488,0.243522386139414,2.96417704634753
"ENST00000381249.4",0.0433579945842435,0.151411907542105,3.23687278565346,1.74306900235266
"ENST00000468071.1",0.185352106742493,0.612068151055751,1.09282415017439,4.85163633948792
"ENST00000380773.9",0.929641041495009,0.824619070551756,-0.404758814235419,3.13670066536378
"ENST00000380771.8",0.197586568241908,0.534071547622872,1.38676694440462,9.08118724453198
"ENST00000618555.4",0.0137860902666782,0.0313175960261179,5.21354954024826,2.88901187345624
"ENST00000380764.1",0.0632483971817054,0.0724471729705354,4.12994092058008,3.66498126790495
"ENST00000674688.1",0.248995820763389,0.760773866802078,0.128343800736543,2.23578899536854
"ENST00000675576.1",3.84276660503926,0.909272538955668,-0.820800953682274,15.7695216176432
"ENST00000361983.7",0.00555561204282784,0.0230656470590014,5.66088260704539,1.49296595459976
"ENST00000627949.4",0.266511078089649,0.796483282008102,-0.249766360059275,4.72998303354878
"ENST00000290209.9",0.0180890243611644,0.053538617242949,4.45436023540472,5.28400515100983
"ENST00000397707.6",2.05449910312939,0.873955979763535,-0.643290126931389,12.2380631021828
"ENST00000559664.5",1.23685172884975,0.368256836719732,2.00394293967124,20.6019085947884
"ENST00000561080.5",0.233828684820517,0.315553115281283,2.24022291114768,8.51563110754955
"ENST00000675289.1",3.84778123428853,0.888426384576478,-0.71000950466345,17.1106998441193
"ENST00000361618.4",3.83898310795616,0.908603596064877,-0.814090088485863,3.31371918077793
"ENST00000380739.6",0.0334552673763437,0.147248939880545,3.27095408024045,1.38956657717587
"ENST00000490094.5",0.169373291339371,0.648796457877246,0.882225214504963,2.91517119725844
"ENST00000476896.5",0.324527290277632,0.880336962577942,-0.672881296912924,4.03332214663463
"ENST00000635478.1",0.086778428508649,0.236035478616634,2.67039913367317,3.89741029253727
"ENST00000634533.2",0.0395747556051027,0.13932019418105,3.33693443021526,2.32777072143623
"ENST00000409176.6",0.12448045936356,0.257684101572771,2.54610866108587,6.07313757129498
"ENST00000338983.7",0.00624425423522767,0.014580389872672,7.31454785047669,1.31580870660596
"ENST00000476618.5",0.118310705507284,0.411420810026181,1.83096368526649,1.32572347030081
"ENST00000375213.8",0.0382006070452366,0.125222336450753,3.45813597822322,3.17400635963798
"ENST00000422149.1",0.17734348461885,0.766912413424337,-0.0148773195619298,1.88391559505616
"ENST00000539448.5",1.07006346936394,0.654882287231345,0.848818509262077,13.4935063594268
"ENST00000394464.7",0.00587470856350437,0.0169220612529114,6.51792065294025,3.43794038095391
"ENST00000394466.6",2.2914597048688,0.64985025470679,0.876412449105305,20.5753832849951
"ENST00000231509.7",0.200052842406832,0.353615371165011,2.06543168170666,13.0136440695789
"ENST00000503201.1",0.0941572480652323,0.208471821755008,2.84117940180207,7.21711649254694
"ENST00000424646.6",0.222946756311473,0.157605040578907,3.18683449935185,29.1118939318737
"ENST00000643314.1",0.130167146234627,0.625564878728053,1.01354123918075,1.55847755876999
"ENST00000380529.5",0.167584518604359,0.200678996495352,2.89078932728756,16.1639370489081
"ENST00000380539.7",0.00729271616005086,0.0245726661473568,5.55391220757393,5.38589982023623
"ENST00000380546.7",0.109877524507818,0.163942111213316,3.13803983157218,12.4813261380184
"ENST00000643098.1",0.280295756040753,0.584522501319471,1.22223184418036,3.87738591546373
"ENST00000644178.1",0.116719567149987,0.507042702834897,1.47881575335678,1.27330501518032
"ENST00000647157.1",0.160943438605729,0.848783771093513,-0.523821233517722,1.55859662474924
"ENST00000616722.4",0.162286106442024,0.504277622300161,1.48840294909546,4.32772529403292
"ENST00000644388.1",3.61956308253765,0.935165509441328,-1.0761958528622,11.0490894680735
"ENST00000644693.1",0.149116555072032,0.586854826620664,1.21483201266982,5.07600403733008
"ENST00000571846.5",0.213369244824865,0.731075338762236,0.403422158042278,2.56055596068282
"ENST00000332439.5",0.0212213928356878,0.0601403573988787,4.33609799761148,1.16664473154254
"ENST00000216780.9",0.037388096893413,0.145606808706056,3.28450138327141,1
"ENST00000226725.11",0.0301565558860439,0.110841789155628,3.58783794919431,4.87813481662428
"ENST00000506824.5",0.300046397527681,0.569396517917526,1.2706457189139,14.9891519319338
"ENST00000506761.1",1.39414909156105,0.539982713700539,1.36701994011465,15.6265143792851
"ENST00000509028.1",1.25520946172853,0.77274979137408,-0.0822995286119495,5.82327628286107
"ENST00000263549.8",0.0750031495788587,0.297886354353604,2.33025731489274,2.92600598514788
"ENST00000397906.7",0.063828994567421,0.0640036558033358,4.26959205501182,21.3279224901771
"ENST00000431039.1",0.14891662406556,0.772789879703107,-0.0825943387146663,1.84218157695272
"ENST00000490475.1",0.724096674706235,0.864698590431797,-0.599870250944522,1.9059777993855
"ENST00000612946.4",0.236841097890993,0.136881229127908,3.35753064117388,36.5927256996237
"ENST00000540486.5",0.0458003377414716,0.0856241790565654,3.92430638946463,6.66412571774965
"ENST00000303731.9",0.00607820881356074,0.02004416071129,6.06896500019182,2.05830226843552
"ENST00000575639.1",0.21457478719421,0.518518052239485,1.43937335772736,3.21339409631726
"ENST00000571947.5",0.266425671653955,0.584389039659065,1.22265579924713,11.0618627516329
"ENST00000371703.8",0.0985418471028695,0.415284661475041,1.81595525545619,1.80438318525663
"ENST00000413330.5",0.0469910746047946,0.178525244274603,3.0367207251498,2.12823584738714
"ENST00000487998.5",0.203444597788667,0.860139458414886,-0.578268675817663,2.74193161527884
"ENST00000414836.1",0.247003443732642,0.619590073164652,1.04835193827218,4.49392060292556
"ENST00000489806.5",0.184920823859584,0.615901829811877,1.0700662175219,1.53686925342938
"ENST00000320631.8",0.0204217091643181,0.0559214040705826,4.41094286009176,4.5809076450831
